id,name,numericId,value,timestamp,quantity
3541,Simulation Examples.Functions._System._DeviceId,0,4,11:03.3,192
3542,Simulation Examples._Statistics._TxBytes,0,0,11:03.3,192
3543,opc_ua_test._Statistics._SuccessfulReads,0,0,11:03.3,192
3544,Simulation Examples._System._EnableDiagnostics,0,1,11:03.3,192
3545,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:03.3,192
3546,Simulation Examples.Functions._System._DeviceId,0,4,11:03.8,192
3547,Simulation Examples._Statistics._TxBytes,0,0,11:03.8,192
3548,opc_ua_test._Statistics._SuccessfulReads,0,0,11:03.8,192
3549,Simulation Examples._System._EnableDiagnostics,0,1,11:03.8,192
3550,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:03.8,192
3551,Simulation Examples.Functions._System._DeviceId,0,4,11:04.3,192
3552,Simulation Examples._Statistics._TxBytes,0,0,11:04.3,192
3553,opc_ua_test._Statistics._SuccessfulReads,0,0,11:04.3,192
3554,Simulation Examples._System._EnableDiagnostics,0,1,11:04.3,192
3555,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:04.3,192
3556,Simulation Examples.Functions._System._DeviceId,0,4,11:04.8,192
3557,Simulation Examples._Statistics._TxBytes,0,0,11:04.8,192
3558,opc_ua_test._Statistics._SuccessfulReads,0,0,11:04.8,192
3559,Simulation Examples._System._EnableDiagnostics,0,1,11:04.8,192
3560,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:04.8,192
3561,Simulation Examples.Functions._System._DeviceId,0,4,11:05.3,192
3562,Simulation Examples._Statistics._TxBytes,0,0,11:05.3,192
3563,opc_ua_test._Statistics._SuccessfulReads,0,0,11:05.3,192
3564,Simulation Examples._System._EnableDiagnostics,0,1,11:05.3,192
3565,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:05.3,192
3566,Simulation Examples.Functions._System._DeviceId,0,4,11:05.8,192
3567,Simulation Examples._Statistics._TxBytes,0,0,11:05.8,192
3568,opc_ua_test._Statistics._SuccessfulReads,0,0,11:05.8,192
3569,Simulation Examples._System._EnableDiagnostics,0,1,11:05.8,192
3570,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:05.8,192
3571,Simulation Examples.Functions._System._DeviceId,0,4,11:06.3,192
3572,Simulation Examples._Statistics._TxBytes,0,0,11:06.3,192
3573,opc_ua_test._Statistics._SuccessfulReads,0,0,11:06.3,192
3574,Simulation Examples._System._EnableDiagnostics,0,1,11:06.3,192
3575,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:06.3,192
3576,Simulation Examples.Functions._System._DeviceId,0,4,11:06.8,192
3577,Simulation Examples._Statistics._TxBytes,0,0,11:06.8,192
3578,opc_ua_test._Statistics._SuccessfulReads,0,0,11:06.8,192
3579,Simulation Examples._System._EnableDiagnostics,0,1,11:06.8,192
3580,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:06.8,192
3581,Simulation Examples.Functions._System._DeviceId,0,4,11:07.3,192
3582,Simulation Examples._Statistics._TxBytes,0,0,11:07.3,192
3583,opc_ua_test._Statistics._SuccessfulReads,0,0,11:07.3,192
3584,Simulation Examples._System._EnableDiagnostics,0,1,11:07.3,192
3585,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:07.3,192
3586,Simulation Examples.Functions._System._DeviceId,0,4,11:07.8,192
3587,Simulation Examples._Statistics._TxBytes,0,0,11:07.8,192
3588,opc_ua_test._Statistics._SuccessfulReads,0,0,11:07.8,192
3589,Simulation Examples._System._EnableDiagnostics,0,1,11:07.8,192
3590,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:07.8,192
3591,Simulation Examples.Functions._System._DeviceId,0,4,11:08.4,192
3592,Simulation Examples._Statistics._TxBytes,0,0,11:08.4,192
3593,opc_ua_test._Statistics._SuccessfulReads,0,0,11:08.4,192
3594,Simulation Examples._System._EnableDiagnostics,0,1,11:08.4,192
3595,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:08.4,192
3596,Simulation Examples.Functions._System._DeviceId,0,4,11:08.9,192
3597,Simulation Examples._Statistics._TxBytes,0,0,11:08.9,192
3598,opc_ua_test._Statistics._SuccessfulReads,0,0,11:08.9,192
3599,Simulation Examples._System._EnableDiagnostics,0,1,11:08.9,192
3600,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:08.9,192
3601,Simulation Examples.Functions._System._DeviceId,0,4,11:09.4,192
3602,Simulation Examples._Statistics._TxBytes,0,0,11:09.4,192
3603,opc_ua_test._Statistics._SuccessfulReads,0,0,11:09.4,192
3604,Simulation Examples._System._EnableDiagnostics,0,1,11:09.4,192
3605,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:09.4,192
3606,Simulation Examples.Functions._System._DeviceId,0,4,11:09.9,192
3607,Simulation Examples._Statistics._TxBytes,0,0,11:09.9,192
3608,opc_ua_test._Statistics._SuccessfulReads,0,0,11:09.9,192
3609,Simulation Examples._System._EnableDiagnostics,0,1,11:09.9,192
3610,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:09.9,192
3611,Simulation Examples.Functions._System._DeviceId,0,4,11:10.4,192
3612,Simulation Examples._Statistics._TxBytes,0,0,11:10.4,192
3613,opc_ua_test._Statistics._SuccessfulReads,0,0,11:10.4,192
3614,Simulation Examples._System._EnableDiagnostics,0,1,11:10.4,192
3615,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:10.4,192
3616,Simulation Examples.Functions._System._DeviceId,0,4,11:10.9,192
3617,Simulation Examples._Statistics._TxBytes,0,0,11:10.9,192
3618,opc_ua_test._Statistics._SuccessfulReads,0,0,11:10.9,192
3619,Simulation Examples._System._EnableDiagnostics,0,1,11:10.9,192
3620,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:10.9,192
3621,Simulation Examples.Functions._System._DeviceId,0,4,11:11.4,192
3622,Simulation Examples._Statistics._TxBytes,0,0,11:11.4,192
3623,opc_ua_test._Statistics._SuccessfulReads,0,0,11:11.4,192
3624,Simulation Examples._System._EnableDiagnostics,0,1,11:11.4,192
3625,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:11.4,192
3626,Simulation Examples.Functions._System._DeviceId,0,4,11:11.9,192
3627,Simulation Examples._Statistics._TxBytes,0,0,11:11.9,192
3628,opc_ua_test._Statistics._SuccessfulReads,0,0,11:11.9,192
3629,Simulation Examples._System._EnableDiagnostics,0,1,11:11.9,192
3630,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:11.9,192
3631,Simulation Examples.Functions._System._DeviceId,0,4,11:12.4,192
3632,Simulation Examples._Statistics._TxBytes,0,0,11:12.4,192
3633,opc_ua_test._Statistics._SuccessfulReads,0,0,11:12.4,192
3634,Simulation Examples._System._EnableDiagnostics,0,1,11:12.4,192
3635,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:12.4,192
3636,Simulation Examples.Functions._System._DeviceId,0,4,11:12.9,192
3637,Simulation Examples._Statistics._TxBytes,0,0,11:12.9,192
3638,opc_ua_test._Statistics._SuccessfulReads,0,0,11:12.9,192
3639,Simulation Examples._System._EnableDiagnostics,0,1,11:12.9,192
3640,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:12.9,192
3641,Simulation Examples.Functions._System._DeviceId,0,4,11:13.4,192
3642,Simulation Examples._Statistics._TxBytes,0,0,11:13.4,192
3643,opc_ua_test._Statistics._SuccessfulReads,0,0,11:13.4,192
3644,Simulation Examples._System._EnableDiagnostics,0,1,11:13.4,192
3645,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:13.4,192
3646,Simulation Examples.Functions._System._DeviceId,0,4,11:13.9,192
3647,Simulation Examples._Statistics._TxBytes,0,0,11:13.9,192
3648,opc_ua_test._Statistics._SuccessfulReads,0,0,11:13.9,192
3649,Simulation Examples._System._EnableDiagnostics,0,1,11:13.9,192
3650,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:13.9,192
3651,Simulation Examples.Functions._System._DeviceId,0,4,11:14.4,192
3652,Simulation Examples._Statistics._TxBytes,0,0,11:14.4,192
3653,opc_ua_test._Statistics._SuccessfulReads,0,0,11:14.4,192
3654,Simulation Examples._System._EnableDiagnostics,0,1,11:14.4,192
3655,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:14.4,192
3656,Simulation Examples.Functions._System._DeviceId,0,4,11:14.9,192
3657,Simulation Examples._Statistics._TxBytes,0,0,11:14.9,192
3658,opc_ua_test._Statistics._SuccessfulReads,0,0,11:14.9,192
3659,Simulation Examples._System._EnableDiagnostics,0,1,11:14.9,192
3660,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:14.9,192
3661,Simulation Examples.Functions._System._DeviceId,0,4,11:15.4,192
3662,Simulation Examples._Statistics._TxBytes,0,0,11:15.4,192
3663,opc_ua_test._Statistics._SuccessfulReads,0,0,11:15.4,192
3664,Simulation Examples._System._EnableDiagnostics,0,1,11:15.4,192
3665,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:15.4,192
3666,Simulation Examples.Functions._System._DeviceId,0,4,11:15.9,192
3667,Simulation Examples._Statistics._TxBytes,0,0,11:15.9,192
3668,opc_ua_test._Statistics._SuccessfulReads,0,0,11:15.9,192
3669,Simulation Examples._System._EnableDiagnostics,0,1,11:15.9,192
3670,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:15.9,192
3671,Simulation Examples.Functions._System._DeviceId,0,4,11:16.4,192
3672,Simulation Examples._Statistics._TxBytes,0,0,11:16.4,192
3673,opc_ua_test._Statistics._SuccessfulReads,0,0,11:16.4,192
3674,Simulation Examples._System._EnableDiagnostics,0,1,11:16.4,192
3675,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:16.4,192
3676,Simulation Examples.Functions._System._DeviceId,0,4,11:17.0,192
3677,Simulation Examples._Statistics._TxBytes,0,0,11:17.0,192
3678,opc_ua_test._Statistics._SuccessfulReads,0,0,11:17.0,192
3679,Simulation Examples._System._EnableDiagnostics,0,1,11:17.0,192
3680,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:17.0,192
3681,Simulation Examples.Functions._System._DeviceId,0,4,11:17.5,192
3682,Simulation Examples._Statistics._TxBytes,0,0,11:17.5,192
3683,opc_ua_test._Statistics._SuccessfulReads,0,0,11:17.5,192
3684,Simulation Examples._System._EnableDiagnostics,0,1,11:17.5,192
3685,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:17.5,192
3686,Simulation Examples.Functions._System._DeviceId,0,4,11:18.0,192
3687,Simulation Examples._Statistics._TxBytes,0,0,11:18.0,192
3688,opc_ua_test._Statistics._SuccessfulReads,0,0,11:18.0,192
3689,Simulation Examples._System._EnableDiagnostics,0,1,11:18.0,192
3690,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:18.0,192
3691,Simulation Examples.Functions._System._DeviceId,0,4,11:18.5,192
3692,Simulation Examples._Statistics._TxBytes,0,0,11:18.5,192
3693,opc_ua_test._Statistics._SuccessfulReads,0,0,11:18.5,192
3694,Simulation Examples._System._EnableDiagnostics,0,1,11:18.5,192
3695,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:18.5,192
3696,Simulation Examples.Functions._System._DeviceId,0,4,11:19.0,192
3697,Simulation Examples._Statistics._TxBytes,0,0,11:19.0,192
3698,opc_ua_test._Statistics._SuccessfulReads,0,0,11:19.0,192
3699,Simulation Examples._System._EnableDiagnostics,0,1,11:19.0,192
3700,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:19.0,192
3701,Simulation Examples.Functions._System._DeviceId,0,4,11:19.5,192
3702,Simulation Examples._Statistics._TxBytes,0,0,11:19.5,192
3703,opc_ua_test._Statistics._SuccessfulReads,0,0,11:19.5,192
3704,Simulation Examples._System._EnableDiagnostics,0,1,11:19.5,192
3705,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:19.5,192
3706,Simulation Examples.Functions._System._DeviceId,0,4,11:20.0,192
3707,Simulation Examples._Statistics._TxBytes,0,0,11:20.0,192
3708,opc_ua_test._Statistics._SuccessfulReads,0,0,11:20.0,192
3709,Simulation Examples._System._EnableDiagnostics,0,1,11:20.0,192
3710,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:20.0,192
3711,Simulation Examples.Functions._System._DeviceId,0,4,11:20.5,192
3712,Simulation Examples._Statistics._TxBytes,0,0,11:20.5,192
3713,opc_ua_test._Statistics._SuccessfulReads,0,0,11:20.5,192
3714,Simulation Examples._System._EnableDiagnostics,0,1,11:20.5,192
3715,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:20.5,192
3716,Simulation Examples.Functions._System._DeviceId,0,4,11:21.0,192
3717,Simulation Examples._Statistics._TxBytes,0,0,11:21.0,192
3718,opc_ua_test._Statistics._SuccessfulReads,0,0,11:21.0,192
3719,Simulation Examples._System._EnableDiagnostics,0,1,11:21.0,192
3720,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:21.0,192
3721,Simulation Examples.Functions._System._DeviceId,0,4,11:21.5,192
3722,Simulation Examples._Statistics._TxBytes,0,0,11:21.5,192
3723,opc_ua_test._Statistics._SuccessfulReads,0,0,11:21.5,192
3724,Simulation Examples._System._EnableDiagnostics,0,1,11:21.5,192
3725,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:21.5,192
3726,Simulation Examples.Functions._System._DeviceId,0,4,11:22.0,192
3727,Simulation Examples._Statistics._TxBytes,0,0,11:22.0,192
3728,opc_ua_test._Statistics._SuccessfulReads,0,0,11:22.0,192
3729,Simulation Examples._System._EnableDiagnostics,0,1,11:22.0,192
3730,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:22.0,192
3731,Simulation Examples.Functions._System._DeviceId,0,4,11:22.5,192
3732,Simulation Examples._Statistics._TxBytes,0,0,11:22.5,192
3733,opc_ua_test._Statistics._SuccessfulReads,0,0,11:22.5,192
3734,Simulation Examples._System._EnableDiagnostics,0,1,11:22.5,192
3735,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:22.5,192
3736,Simulation Examples.Functions._System._DeviceId,0,4,11:23.0,192
3737,Simulation Examples._Statistics._TxBytes,0,0,11:23.0,192
3738,opc_ua_test._Statistics._SuccessfulReads,0,0,11:23.0,192
3739,Simulation Examples._System._EnableDiagnostics,0,1,11:23.0,192
3740,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:23.0,192
3741,Simulation Examples.Functions._System._DeviceId,0,4,11:23.5,192
3742,Simulation Examples._Statistics._TxBytes,0,0,11:23.5,192
3743,opc_ua_test._Statistics._SuccessfulReads,0,0,11:23.5,192
3744,Simulation Examples._System._EnableDiagnostics,0,1,11:23.5,192
3745,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:23.5,192
3746,Simulation Examples.Functions._System._DeviceId,0,4,11:24.0,192
3747,Simulation Examples._Statistics._TxBytes,0,0,11:24.0,192
3748,opc_ua_test._Statistics._SuccessfulReads,0,0,11:24.0,192
3749,Simulation Examples._System._EnableDiagnostics,0,1,11:24.0,192
3750,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:24.0,192
3751,Simulation Examples.Functions._System._DeviceId,0,4,11:24.5,192
3752,Simulation Examples._Statistics._TxBytes,0,0,11:24.5,192
3753,opc_ua_test._Statistics._SuccessfulReads,0,0,11:24.5,192
3754,Simulation Examples._System._EnableDiagnostics,0,1,11:24.5,192
3755,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:24.5,192
3756,Simulation Examples.Functions._System._DeviceId,0,4,11:25.0,192
3757,Simulation Examples._Statistics._TxBytes,0,0,11:25.0,192
3758,opc_ua_test._Statistics._SuccessfulReads,0,0,11:25.0,192
3759,Simulation Examples._System._EnableDiagnostics,0,1,11:25.0,192
3760,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:25.0,192
3761,Simulation Examples.Functions._System._DeviceId,0,4,11:25.5,192
3762,Simulation Examples._Statistics._TxBytes,0,0,11:25.5,192
3763,opc_ua_test._Statistics._SuccessfulReads,0,0,11:25.5,192
3764,Simulation Examples._System._EnableDiagnostics,0,1,11:25.5,192
3765,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:25.5,192
3766,Simulation Examples.Functions._System._DeviceId,0,4,11:26.1,192
3767,Simulation Examples._Statistics._TxBytes,0,0,11:26.1,192
3768,opc_ua_test._Statistics._SuccessfulReads,0,0,11:26.1,192
3769,Simulation Examples._System._EnableDiagnostics,0,1,11:26.1,192
3770,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:26.1,192
3771,Simulation Examples.Functions._System._DeviceId,0,4,11:26.6,192
3772,Simulation Examples._Statistics._TxBytes,0,0,11:26.6,192
3773,opc_ua_test._Statistics._SuccessfulReads,0,0,11:26.6,192
3774,Simulation Examples._System._EnableDiagnostics,0,1,11:26.6,192
3775,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:26.6,192
3776,Simulation Examples.Functions._System._DeviceId,0,4,11:27.1,192
3777,Simulation Examples._Statistics._TxBytes,0,0,11:27.1,192
3778,opc_ua_test._Statistics._SuccessfulReads,0,0,11:27.1,192
3779,Simulation Examples._System._EnableDiagnostics,0,1,11:27.1,192
3780,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:27.1,192
3781,Simulation Examples.Functions._System._DeviceId,0,4,11:27.6,192
3782,Simulation Examples._Statistics._TxBytes,0,0,11:27.6,192
3783,opc_ua_test._Statistics._SuccessfulReads,0,0,11:27.6,192
3784,Simulation Examples._System._EnableDiagnostics,0,1,11:27.6,192
3785,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:27.6,192
3786,Simulation Examples.Functions._System._DeviceId,0,4,11:28.1,192
3787,Simulation Examples._Statistics._TxBytes,0,0,11:28.1,192
3788,opc_ua_test._Statistics._SuccessfulReads,0,0,11:28.1,192
3789,Simulation Examples._System._EnableDiagnostics,0,1,11:28.1,192
3790,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:28.1,192
3791,Simulation Examples.Functions._System._DeviceId,0,4,11:28.6,192
3792,Simulation Examples._Statistics._TxBytes,0,0,11:28.6,192
3793,opc_ua_test._Statistics._SuccessfulReads,0,0,11:28.6,192
3794,Simulation Examples._System._EnableDiagnostics,0,1,11:28.6,192
3795,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:28.6,192
3796,Simulation Examples.Functions._System._DeviceId,0,4,11:29.1,192
3797,Simulation Examples._Statistics._TxBytes,0,0,11:29.1,192
3798,opc_ua_test._Statistics._SuccessfulReads,0,0,11:29.1,192
3799,Simulation Examples._System._EnableDiagnostics,0,1,11:29.1,192
3800,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:29.1,192
3801,Simulation Examples.Functions._System._DeviceId,0,4,11:29.6,192
3802,Simulation Examples._Statistics._TxBytes,0,0,11:29.6,192
3803,opc_ua_test._Statistics._SuccessfulReads,0,0,11:29.6,192
3804,Simulation Examples._System._EnableDiagnostics,0,1,11:29.6,192
3805,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:29.6,192
3806,Simulation Examples.Functions._System._DeviceId,0,4,11:30.1,192
3807,Simulation Examples._Statistics._TxBytes,0,0,11:30.1,192
3808,opc_ua_test._Statistics._SuccessfulReads,0,0,11:30.1,192
3809,Simulation Examples._System._EnableDiagnostics,0,1,11:30.1,192
3810,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:30.1,192
3811,Simulation Examples.Functions._System._DeviceId,0,4,11:30.6,192
3812,Simulation Examples._Statistics._TxBytes,0,0,11:30.6,192
3813,opc_ua_test._Statistics._SuccessfulReads,0,0,11:30.6,192
3814,Simulation Examples._System._EnableDiagnostics,0,1,11:30.6,192
3815,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:30.6,192
3816,Simulation Examples.Functions._System._DeviceId,0,4,11:31.1,192
3817,Simulation Examples._Statistics._TxBytes,0,0,11:31.1,192
3818,opc_ua_test._Statistics._SuccessfulReads,0,0,11:31.1,192
3819,Simulation Examples._System._EnableDiagnostics,0,1,11:31.1,192
3820,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:31.1,192
3821,Simulation Examples.Functions._System._DeviceId,0,4,11:31.6,192
3822,Simulation Examples._Statistics._TxBytes,0,0,11:31.6,192
3823,opc_ua_test._Statistics._SuccessfulReads,0,0,11:31.6,192
3824,Simulation Examples._System._EnableDiagnostics,0,1,11:31.6,192
3825,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:31.6,192
3826,Simulation Examples.Functions._System._DeviceId,0,4,11:32.1,192
3827,Simulation Examples._Statistics._TxBytes,0,0,11:32.1,192
3828,opc_ua_test._Statistics._SuccessfulReads,0,0,11:32.1,192
3829,Simulation Examples._System._EnableDiagnostics,0,1,11:32.1,192
3830,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:32.1,192
3831,Simulation Examples.Functions._System._DeviceId,0,4,11:32.6,192
3832,Simulation Examples._Statistics._TxBytes,0,0,11:32.6,192
3833,opc_ua_test._Statistics._SuccessfulReads,0,0,11:32.6,192
3834,Simulation Examples._System._EnableDiagnostics,0,1,11:32.6,192
3835,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:32.6,192
3836,Simulation Examples.Functions._System._DeviceId,0,4,11:33.1,192
3837,Simulation Examples._Statistics._TxBytes,0,0,11:33.1,192
3838,opc_ua_test._Statistics._SuccessfulReads,0,0,11:33.1,192
3839,Simulation Examples._System._EnableDiagnostics,0,1,11:33.1,192
3840,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:33.1,192
3841,Simulation Examples.Functions._System._DeviceId,0,4,11:33.6,192
3842,Simulation Examples._Statistics._TxBytes,0,0,11:33.6,192
3843,opc_ua_test._Statistics._SuccessfulReads,0,0,11:33.6,192
3844,Simulation Examples._System._EnableDiagnostics,0,1,11:33.6,192
3845,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:33.6,192
3846,Simulation Examples.Functions._System._DeviceId,0,4,11:34.1,192
3847,Simulation Examples._Statistics._TxBytes,0,0,11:34.1,192
3848,opc_ua_test._Statistics._SuccessfulReads,0,0,11:34.1,192
3849,Simulation Examples._System._EnableDiagnostics,0,1,11:34.1,192
3850,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:34.1,192
3851,Simulation Examples.Functions._System._DeviceId,0,4,11:34.6,192
3852,Simulation Examples._Statistics._TxBytes,0,0,11:34.6,192
3853,opc_ua_test._Statistics._SuccessfulReads,0,0,11:34.6,192
3854,Simulation Examples._System._EnableDiagnostics,0,1,11:34.6,192
3855,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:34.6,192
3856,Simulation Examples.Functions._System._DeviceId,0,4,11:35.1,192
3857,Simulation Examples._Statistics._TxBytes,0,0,11:35.1,192
3858,opc_ua_test._Statistics._SuccessfulReads,0,0,11:35.1,192
3859,Simulation Examples._System._EnableDiagnostics,0,1,11:35.1,192
3860,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:35.1,192
3861,Simulation Examples.Functions._System._DeviceId,0,4,11:35.6,192
3862,Simulation Examples._Statistics._TxBytes,0,0,11:35.6,192
3863,opc_ua_test._Statistics._SuccessfulReads,0,0,11:35.6,192
3864,Simulation Examples._System._EnableDiagnostics,0,1,11:35.6,192
3865,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:35.6,192
3866,Simulation Examples.Functions._System._DeviceId,0,4,11:36.2,192
3867,Simulation Examples._Statistics._TxBytes,0,0,11:36.2,192
3868,opc_ua_test._Statistics._SuccessfulReads,0,0,11:36.2,192
3869,Simulation Examples._System._EnableDiagnostics,0,1,11:36.2,192
3870,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:36.2,192
3871,Simulation Examples.Functions._System._DeviceId,0,4,11:36.7,192
3872,Simulation Examples._Statistics._TxBytes,0,0,11:36.7,192
3873,opc_ua_test._Statistics._SuccessfulReads,0,0,11:36.7,192
3874,Simulation Examples._System._EnableDiagnostics,0,1,11:36.7,192
3875,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:36.7,192
3876,Simulation Examples.Functions._System._DeviceId,0,4,11:37.2,192
3877,Simulation Examples._Statistics._TxBytes,0,0,11:37.2,192
3878,opc_ua_test._Statistics._SuccessfulReads,0,0,11:37.2,192
3879,Simulation Examples._System._EnableDiagnostics,0,1,11:37.2,192
3880,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:37.2,192
3881,Simulation Examples.Functions._System._DeviceId,0,4,11:37.7,192
3882,Simulation Examples._Statistics._TxBytes,0,0,11:37.7,192
3883,opc_ua_test._Statistics._SuccessfulReads,0,0,11:37.7,192
3884,Simulation Examples._System._EnableDiagnostics,0,1,11:37.7,192
3885,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:37.7,192
3886,Simulation Examples.Functions._System._DeviceId,0,4,11:38.2,192
3887,Simulation Examples._Statistics._TxBytes,0,0,11:38.2,192
3888,opc_ua_test._Statistics._SuccessfulReads,0,0,11:38.2,192
3889,Simulation Examples._System._EnableDiagnostics,0,1,11:38.2,192
3890,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:38.2,192
3891,Simulation Examples.Functions._System._DeviceId,0,4,11:38.7,192
3892,Simulation Examples._Statistics._TxBytes,0,0,11:38.7,192
3893,opc_ua_test._Statistics._SuccessfulReads,0,0,11:38.7,192
3894,Simulation Examples._System._EnableDiagnostics,0,1,11:38.7,192
3895,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:38.7,192
3896,Simulation Examples.Functions._System._DeviceId,0,4,11:39.2,192
3897,Simulation Examples._Statistics._TxBytes,0,0,11:39.2,192
3898,opc_ua_test._Statistics._SuccessfulReads,0,0,11:39.2,192
3899,Simulation Examples._System._EnableDiagnostics,0,1,11:39.2,192
3900,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:39.2,192
3901,Simulation Examples.Functions._System._DeviceId,0,4,11:39.7,192
3902,Simulation Examples._Statistics._TxBytes,0,0,11:39.7,192
3903,opc_ua_test._Statistics._SuccessfulReads,0,0,11:39.7,192
3904,Simulation Examples._System._EnableDiagnostics,0,1,11:39.7,192
3905,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:39.7,192
3906,Simulation Examples.Functions._System._DeviceId,0,4,11:40.2,192
3907,Simulation Examples._Statistics._TxBytes,0,0,11:40.2,192
3908,opc_ua_test._Statistics._SuccessfulReads,0,0,11:40.2,192
3909,Simulation Examples._System._EnableDiagnostics,0,1,11:40.2,192
3910,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:40.2,192
3911,Simulation Examples.Functions._System._DeviceId,0,4,11:40.7,192
3912,Simulation Examples._Statistics._TxBytes,0,0,11:40.7,192
3913,opc_ua_test._Statistics._SuccessfulReads,0,0,11:40.7,192
3914,Simulation Examples._System._EnableDiagnostics,0,1,11:40.7,192
3915,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:40.7,192
3916,Simulation Examples.Functions._System._DeviceId,0,4,11:41.2,192
3917,Simulation Examples._Statistics._TxBytes,0,0,11:41.2,192
3918,opc_ua_test._Statistics._SuccessfulReads,0,0,11:41.2,192
3919,Simulation Examples._System._EnableDiagnostics,0,1,11:41.2,192
3920,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:41.2,192
3921,Simulation Examples.Functions._System._DeviceId,0,4,11:41.7,192
3922,Simulation Examples._Statistics._TxBytes,0,0,11:41.7,192
3923,opc_ua_test._Statistics._SuccessfulReads,0,0,11:41.7,192
3924,Simulation Examples._System._EnableDiagnostics,0,1,11:41.7,192
3925,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,11:41.7,192
3926,Simulation Examples.Functions._System._DeviceId,0,4,11:42.2,192
